company,item,calories,calories_from_fat,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbs,fiber,sugar,protein,weight_watcher_points
Taco Bell,Power Menu Bowl – Specialties,470.0,170.0,19.0,6.0,0.0,70.0,1200.0,50.0,7.0,2.0,26.0,496.6599859718641
Taco Bell,Quesadilla – Specialties,510.0,240.0,26.0,12.0,0.5,75.0,1250.0,38.0,4.0,2.0,27.0,537.6290870229691
Taco Bell,Quesarito – Specialties,650.0,300.0,33.0,12.0,0.5,55.0,1390.0,67.0,6.0,5.0,22.0,681.0209407018363
Taco Bell,Soft Taco – Specialties,180.0,80.0,9.0,4.0,0.0,25.0,500.0,17.0,3.0,1.0,9.0,199.6340033513533
Taco Bell,Soft Taco Supreme – Specialties,210.0,90.0,10.0,5.0,0.0,25.0,520.0,20.0,3.0,2.0,10.0,230.36082913968198
Taco Bell,Veggie Power Menu Bowl – Specialties,430.0,160.0,17.0,5.0,0.0,20.0,810.0,57.0,10.0,2.0,12.0,455.6908849207592
Taco Bell,Black Beans & Rice (V),170.0,30.0,3.5,0.0,0.0,0.0,320.0,31.0,4.0,0.0,4.0,189.39172808857705
Taco Bell,Black Beans (V),50.0,10.0,1.0,0.0,0.0,0.0,135.0,8.0,3.0,0.0,2.0,66.48442493526224
Taco Bell,Cinnabon® Delights™ (2 Pk) (V),160.0,80.0,9.0,2.0,0.0,5.0,80.0,17.0,0.0,10.0,2.0,179.14945282580084
Taco Bell,Cinnabon® Delights™ (12 Pk – Serves 4) (V),930.0,480.0,53.0,13.0,2.0,40.0,480.0,104.0,3.0,59.0,9.0,967.8046480595708
Taco Bell,Cinnamon Twists (V),170.0,50.0,6.0,0.0,0.0,0.0,210.0,27.0,0.5960378838548066,13.0,1.0,189.39172808857705
Taco Bell,Diablo Sauce Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.273048621381065
Taco Bell,Fire Sauce Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,15.273048621381065
Taco Bell,Hot Sauce Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,15.273048621381065
Taco Bell,Mild Sauce Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.273048621381065
Taco Bell,Blue Raspberry Freeze™ (16 oz) (New),120.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,0.0,30.0,0.0,138.18035177469588
Taco Bell,Blue Raspberry Freeze™ (20 oz) (New),150.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,38.0,0.0,168.9071775630246
Taco Bell,Dragon Fruit Freeze (16 oz),190.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,0.0,47.0,0.0,209.87627861412952
Taco Bell,Dragon Fruit Freeze (20 oz),230.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,0.0,57.0,0.0,250.84537966523447
Taco Bell,Lowfat Milk – CA (Regional),100.0,20.0,2.0,1.5,0.0,10.0,130.0,13.0,0.0,12.0,9.0,117.69580124914341
Taco Bell,Lowfat Milk – Federal (Regional),80.0,20.0,2.0,1.5,0.0,10.0,100.0,10.0,0.0,9.0,7.0,97.21125072359095
Taco Bell,Midnight Berry Freeze™ (16 oz) (New),140.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,34.0,0.0,158.66490230024834
Taco Bell,Midnight Berry Freeze™ (20 oz) (New),170.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,0.0,42.0,0.0,189.39172808857705
Taco Bell,Mtn Dew® Baja Blast Freeze™ (16 oz),150.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,0.0,41.0,0.0,168.9071775630246
Taco Bell,Mtn Dew® Baja Blast Freeze™ (20 oz),190.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,0.0,51.0,0.0,209.87627861412952
Taco Bell,Orange Juice,140.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,0.23761415550208137,28.0,2.0,158.66490230024834
Taco Bell,Premium Hot Coffee,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5153238841573
Taco Bell,Regular Iced Coffee,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5153238841573
Taco Bell,Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.273048621381065
Taco Bell,Wild Strawberry Freeze™ (16 oz),150.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,0.0,41.0,0.0,168.9071775630246
Taco Bell,Wild Strawberry Freeze™ (20 oz),190.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,0.0,51.0,0.0,209.87627861412952
Taco Bell,Beef Burrito – Value Menu,430.0,170.0,19.0,5.0,0.0,20.0,970.0,51.0,4.0,3.0,12.0,455.6908849207592
Taco Bell,Cheesy Bean & Rice Burrito – Value Menu,420.0,140.0,16.0,4.0,0.0,44.21879996539468,880.0,56.0,7.0,3.0,10.0,445.4486096579829
Taco Bell,Cheesy Roll Up – Value Menu,180.0,80.0,9.0,5.0,0.0,20.0,430.0,15.0,2.0,5.4618239453369615,9.0,199.6340033513533
Taco Bell,Chicken Chipotle Melt – Value Menu,190.0,80.0,9.0,3.0,0.0,35.0,530.0,15.0,1.0,5.4618239453369615,12.0,209.87627861412952
Taco Bell,Chips and Nacho Cheese Sauce – Value Menu,220.0,120.0,13.0,1.5,0.0,33.55572638395331,250.0,24.0,2.0,2.0,2.0,240.60310440245823
Taco Bell,Cinnamon Twists – Value Menu,170.0,50.0,6.0,0.0,0.0,0.0,210.0,27.0,0.5960378838548066,13.0,1.0,189.39172808857705
Taco Bell,Loaded Nacho Taco – Value Menu,250.0,110.0,12.0,4.5,0.0,25.0,610.0,24.0,3.0,2.0,10.0,271.3299301907869
Taco Bell,Bean Burrito,350.0,80.0,9.0,3.5,0.0,5.0,1000.0,54.0,11.0,3.0,13.0,373.75268281854926
Taco Bell,Black Bean Chalupa,330.0,140.0,15.0,3.0,0.0,10.0,430.0,39.0,5.0,3.0,10.0,353.2681322929968
Taco Bell,Black Bean Crunchwrap Supreme,510.0,160.0,17.0,4.5,0.0,5.0,1080.0,77.0,8.0,6.0,13.0,537.6290870229691
Taco Bell,Black Bean Quesarito,630.0,270.0,29.0,10.0,0.0,35.0,1260.0,73.0,7.0,5.0,19.0,660.5363901762839
Taco Bell,Black Beans & Rice,170.0,30.0,3.5,0.0,0.0,0.0,320.0,31.0,4.0,0.0,4.0,189.39172808857705
Taco Bell,Cheese Quesadilla,470.0,230.0,25.0,12.0,0.5,50.0,990.0,37.0,4.0,2.0,19.0,496.6599859718641
Taco Bell,Cheesy Bean & Rice Burrito,420.0,140.0,16.0,4.0,0.0,44.21879996539468,880.0,56.0,7.0,3.0,10.0,445.4486096579829
Taco Bell,Cheesy Roll Up,180.0,80.0,9.0,5.0,0.0,20.0,430.0,15.0,2.0,5.4618239453369615,9.0,199.6340033513533
Taco Bell,Chips and Nacho Cheese Sauce,220.0,120.0,13.0,1.5,0.0,33.55572638395331,250.0,24.0,2.0,2.0,2.0,240.60310440245823
Taco Bell,Cinnabon® Delights™ (2 Pack),160.0,80.0,9.0,2.0,0.0,5.0,80.0,17.0,0.0,10.0,2.0,179.14945282580084
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4),930.0,480.0,53.0,13.0,2.0,40.0,480.0,104.0,3.0,59.0,9.0,967.8046480595708
Taco Bell,Cinnamon Twists,170.0,50.0,6.0,0.0,0.0,0.0,210.0,27.0,0.5960378838548066,13.0,1.0,189.39172808857705
Taco Bell,Hash Brown,160.0,100.0,12.0,1.0,0.0,0.0,270.0,13.0,2.0,0.0,1.0,179.14945282580084
Taco Bell,Power Menu Bowl – Veggie,430.0,160.0,17.0,5.0,0.0,20.0,810.0,57.0,10.0,2.0,12.0,455.6908849207592
Taco Bell,Power Menu Bowl – Chicken,470.0,170.0,19.0,6.0,0.0,70.0,1200.0,50.0,7.0,2.0,26.0,496.6599859718641
Taco Bell,Power Menu Bowl – Steak,480.0,180.0,20.0,7.0,0.0,60.0,1150.0,51.0,7.0,2.0,25.0,506.9022612346403
Taco Bell,Power Menu Bowl – Veggie (V),430.0,160.0,17.0,5.0,0.0,20.0,810.0,57.0,10.0,2.0,12.0,455.6908849207592
Taco Bell,Breakfast Crunchwrap – Bacon,670.0,370.0,41.0,12.0,0.0,140.0,1270.0,50.0,4.0,3.0,21.0,701.5054912273888
Taco Bell,Breakfast Crunchwrap – Sausage,720.0,430.0,47.0,15.0,0.0,145.0,1210.0,51.0,4.0,3.0,21.0,752.71686754127
Taco Bell,Breakfast Crunchwrap – Steak,660.0,350.0,38.0,12.0,0.0,145.0,1300.0,51.0,4.0,3.0,24.0,691.2632159646125
Taco Bell,Breakfast Salsa Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.94619666048237,0.0,0.0,0.0,15.273048621381065
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,350.0,150.0,16.0,4.5,0.0,115.0,870.0,36.0,2.0,3.0,13.0,373.75268281854926
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),340.0,130.0,14.0,3.5,0.0,100.0,750.0,43.0,3.0,3.0,10.0,363.51040755577304
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,340.0,160.0,17.0,5.0,0.0,110.0,730.0,36.0,2.0,3.0,11.0,363.51040755577304
Taco Bell,Cinnabon® Delights™ (2 Pack) (V),160.0,80.0,9.0,2.0,0.0,5.0,80.0,17.0,0.0,10.0,2.0,179.14945282580084
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4) (V),930.0,480.0,53.0,13.0,2.0,40.0,480.0,104.0,3.0,59.0,9.0,967.8046480595708
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,560.0,270.0,30.0,10.0,0.0,230.0,1290.0,49.0,4.0,3.0,24.0,588.8404633368502
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,560.0,280.0,31.0,10.0,0.0,230.0,1150.0,49.0,4.0,3.0,22.0,588.8404633368502
Taco Bell,Grande Toasted Breakfast Burrito – Steak,560.0,250.0,28.0,9.0,0.0,240.0,1310.0,50.0,4.0,3.0,27.0,588.8404633368502
Taco Bell,Hash Brown (V),160.0,100.0,12.0,1.0,0.0,0.0,270.0,13.0,2.0,0.0,1.0,179.14945282580084
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,570.0,300.0,33.0,10.0,0.0,135.0,1270.0,49.0,4.0,2.0,21.0,599.0827385996265
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,570.0,300.0,34.0,10.0,0.0,130.0,1130.0,49.0,4.0,2.0,18.0,599.0827385996265
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,570.0,270.0,30.0,9.0,0.0,140.0,1290.0,50.0,4.0,2.0,24.0,599.0827385996265
Taco Bell,7-Up (16 fl oz),190.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,70.0,46.0,38.94619666048237,0.2866616130661385,46.0,9.43466172381835,209.87627861412952
Taco Bell,Brisk® Mango Iced Tea (16 fl oz),100.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,50.0,26.0,38.94619666048237,0.24893279955532532,26.0,9.43466172381835,117.69580124914341
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,60.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Dr Pepper® (16 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,95.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Mtn Dew® (16 fl oz),5.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,1.0,38.94619666048237,0.20177178266680884,1.0,9.43466172381835,20.39418625276918
Taco Bell,Diet Pepsi® (16 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Dr Pepper® (16 fl oz),190.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,60.0,52.0,38.94619666048237,0.2979802571193825,51.0,9.43466172381835,209.87627861412952
Taco Bell,G2 – Fruit Punch (16 fl oz),30.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,140.0,7.0,38.94619666048237,0.2130904267200528,6.0,9.43466172381835,45.99987440970977
Taco Bell,Mtn Dew® (16 fl oz),220.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,70.0,59.0,38.94619666048237,0.3111853418481671,58.0,9.43466172381835,240.60310440245823
Taco Bell,Mtn Dew® Baja Blast™ (16 fl oz),220.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,65.0,59.0,38.94619666048237,0.3111853418481671,59.0,9.43466172381835,240.60310440245823
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (16 fl oz),5.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,70.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,20.39418625276918
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (16 fl oz),70.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,18.0,38.94619666048237,0.23384127415100003,18.0,9.43466172381835,86.9689754608147
Taco Bell,Mug® Root Beer (16 fl oz),190.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,60.0,52.0,38.94619666048237,0.2979802571193825,52.0,9.43466172381835,209.87627861412952
Taco Bell,Pepsi® (16 fl oz),200.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,45.0,55.0,38.94619666048237,0.3036395791460045,55.0,9.43466172381835,220.11855387690576
Taco Bell,Pepsi® Wild Cherry (16 fl oz),210.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,40.0,56.0,38.94619666048237,0.3055260198215451,56.0,9.43466172381835,230.36082913968198
Taco Bell,Pepsi® Zero Sugar (16 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,85.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Sierra Mist® (16 fl oz),200.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,45.0,54.0,38.94619666048237,0.3017531384704638,54.0,9.43466172381835,220.11855387690576
Taco Bell,Tropicana® Pink Lemonade (16 fl oz),210.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,210.0,53.0,38.94619666048237,0.29986669779492314,53.0,9.43466172381835,230.36082913968198
Taco Bell,7-Up (20 fl oz),240.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,85.0,58.0,38.94619666048237,0.30929890117262643,58.0,9.43466172381835,261.0876549280107
Taco Bell,Brisk® Mango Iced Tea (20 fl oz),120.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,60.0,32.0,38.94619666048237,0.2602514436085693,32.0,9.43466172381835,138.18035177469588
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (20 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Dr Pepper® (20 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,120.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Mtn Dew® (20 fl oz),10.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,90.0,1.0,38.94619666048237,0.20177178266680884,1.0,9.43466172381835,25.5153238841573
Taco Bell,Diet Pepsi® (20 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,95.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Dr Pepper® (20 fl oz),240.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,65.0,38.94619666048237,0.32250398590141105,64.0,9.43466172381835,261.0876549280107
Taco Bell,G2 – Fruit Punch (20 fl oz),35.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,180.0,9.0,38.94619666048237,0.2168633080711341,8.0,9.43466172381835,51.121012041097885
Taco Bell,Mtn Dew® (20 fl oz),270.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,85.0,73.0,38.94619666048237,0.3375955113057363,73.0,9.43466172381835,291.8144807163394
Taco Bell,Mtn Dew® Baja Blast™ (20 fl oz),280.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,80.0,74.0,38.94619666048237,0.33948195198127695,73.0,9.43466172381835,302.0567559791156
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (20 fl oz),10.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,85.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,25.5153238841573
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (20 fl oz),90.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,90.0,23.0,38.94619666048237,0.24327347752870335,22.0,9.43466172381835,107.45352598636718
Taco Bell,Mug® Root Beer (20 fl oz),240.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,75.0,65.0,38.94619666048237,0.32250398590141105,65.0,9.43466172381835,261.0876549280107
Taco Bell,Pepsi® (20 fl oz),250.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,55.0,69.0,38.94619666048237,0.33004974860357367,69.0,9.43466172381835,271.3299301907869
Taco Bell,Pepsi® Wild Cherry (20 fl oz),260.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,50.0,70.0,38.94619666048237,0.33193618927911434,70.0,9.43466172381835,281.5722054535632
Taco Bell,Pepsi® Zero Sugar (20 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,105.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Sierra Mist® (20 fl oz),260.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,55.0,68.0,38.94619666048237,0.32816330792803305,68.0,9.43466172381835,281.5722054535632
Taco Bell,Tropicana® Pink Lemonade (20 fl oz),260.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,260.0,67.0,38.94619666048237,0.3262768672524924,67.0,9.43466172381835,281.5722054535632
Taco Bell, ,287.3565754633716,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,40.63312501438025,427.7226148409894,38.94619666048237,1.3975912452912995,23.82539610617336,9.43466172381835,309.0627989789797
Taco Bell,FOUNTAIN BEVERAGES (30 OZ),287.3565754633716,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,40.63312501438025,427.7226148409894,38.94619666048237,1.3975912452912995,23.82539610617336,9.43466172381835,309.0627989789797
Taco Bell,7-Up (30 fl oz),350.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,125.0,87.0,38.94619666048237,0.36400568076330553,87.0,9.43466172381835,373.75268281854926
Taco Bell,Brisk® Mango Iced Tea (30 fl oz),180.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,90.0,48.0,38.94619666048237,0.2904344944172198,48.0,9.43466172381835,199.6340033513533
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (30 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,115.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Dr Pepper® (30 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,180.0,1.0,38.94619666048237,0.20177178266680884,0.0,9.43466172381835,15.273048621381065
Taco Bell,Diet Mtn Dew® (30 fl oz),10.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,140.0,1.0,38.94619666048237,0.20177178266680884,1.0,9.43466172381835,25.5153238841573
Taco Bell,Diet Pepsi® (30 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,140.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,15.273048621381065
Taco Bell,Dr Pepper® (30 fl oz),360.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,110.0,98.0,38.94619666048237,0.38475652819425277,96.0,9.43466172381835,383.99495808132554
Taco Bell,G2 – Fruit Punch (30 fl oz),50.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,270.0,13.0,38.94619666048237,0.22440907077329675,12.0,9.43466172381835,66.48442493526224
Taco Bell,Mtn Dew® (30 fl oz),410.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,125.0,110.0,38.94619666048237,0.40739381630074073,109.0,9.43466172381835,435.2063343952067
Taco Bell,Mtn Dew® Baja Blast™ (30 fl oz),420.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,120.0,110.0,38.94619666048237,0.40739381630074073,110.0,9.43466172381835,445.4486096579829
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (30 fl oz),15.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,125.0,0.0,38.94619666048237,0.19988534199126817,0.0,9.43466172381835,30.636461515545417
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (30 fl oz),130.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,140.0,34.0,38.94619666048237,0.2640243249596506,33.0,9.43466172381835,148.42262703747213
Taco Bell,Mug® Root Beer (30 fl oz),360.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,110.0,98.0,38.94619666048237,0.38475652819425277,98.0,9.43466172381835,383.99495808132554
Taco Bell,Pepsi® (30 fl oz),380.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,80.0,104.0,38.94619666048237,0.3960751722474968,103.0,9.43466172381835,404.47950860687797
Taco Bell,Pepsi® Wild Cherry (30 fl oz),390.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,80.0,105.0,38.94619666048237,0.39796161292303744,105.0,9.43466172381835,414.72178386965425
Taco Bell,Pepsi® Zero Sugar (30 fl oz),0.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,160.0,427.7226148409894,38.94619666048237,1.3975912452912995,0.0,9.43466172381835,15.273048621381065
Taco Bell,Sierra Mist® (30 fl oz),380.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,80.0,101.0,38.94619666048237,0.39041585022087477,101.0,9.43466172381835,404.47950860687797
Taco Bell,Tropicana® Pink Lemonade (30 fl oz),390.0,105.01111397608366,11.682576459684894,4.066790352504638,0.14087117701575533,390.0,100.0,38.94619666048237,0.3885294095453341,100.0,9.43466172381835,414.72178386965425
Pizza Hut,Detroit Double Cheesy Pizza Slice,280.0,107.7103554458051,12.0,6.0,0.0,30.0,560.0,31.0,2.0,2.0,13.0,302.0567559791156
Pizza Hut,Detroit Double Pepperoni Pizza Slice,330.0,152.6559058154906,17.0,7.0,0.0,40.0,720.0,30.0,2.0,2.0,14.0,353.2681322929968
Pizza Hut,Detroit Meaty Pizza Slice,320.0,143.6667957415535,16.0,6.0,0.0,35.0,640.0,31.0,2.0,2.0,14.0,343.0258570302206
Pizza Hut,Detroit Supremo Pizza Slice,290.0,116.6994655197422,13.0,6.0,0.0,30.0,570.0,31.0,2.0,2.0,13.0,312.2990312418919
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Personal Pan,180.0,53.77569500218253,6.0,2.0,0.0,15.0,370.0,25.0,1.0,8.0,8.0,199.6340033513533
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Medium,270.0,89.73213529793092,10.0,4.0,0.0,25.0,450.0,33.0,2.0,6.0,11.0,291.8144807163394
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Large,380.0,143.6667957415535,16.0,6.0,0.0,35.0,650.0,43.0,2.0,7.0,16.0,404.47950860687797
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Medium,240.0,89.73213529793092,10.0,4.5,0.0,15.0,470.0,29.0,2.0,1.0,10.0,261.0876549280107
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Large,350.0,143.6667957415535,16.0,6.0,0.0,25.0,680.0,38.0,3.0,2.0,14.0,373.75268281854926
Pizza Hut,Pan Pizza Slices Buffalo Chicken Personal Pan,160.0,44.78658492824544,5.0,2.0,0.0,15.0,570.0,22.0,1.0,2.0,7.0,179.14945282580084
Pizza Hut,Pan Pizza Slices Buffalo Chicken Medium,240.0,80.74302522399383,9.0,3.5,0.0,20.0,680.0,31.0,2.0,2.0,11.0,261.0876549280107
Pizza Hut,Pan Pizza Slices Buffalo Chicken Large,350.0,125.6885755936793,14.0,5.0,0.0,30.0,850.0,40.0,2.0,2.0,15.0,373.75268281854926
Pizza Hut,Pan Pizza Slices Cheese Personal Pan,150.0,53.77569500218253,6.0,2.5,0.0,15.0,310.0,17.0,1.0,2.0,7.0,168.9071775630246
Pizza Hut,Pan Pizza Slices Cheese Medium,250.0,89.73213529793092,10.0,4.5,0.0,25.0,450.0,28.0,2.0,1.0,11.0,271.3299301907869
Pizza Hut,Pan Pizza Slices Cheese Large,360.0,152.6559058154906,17.0,7.0,0.0,35.0,660.0,37.0,2.0,2.0,16.0,383.99495808132554
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Personal Pan,180.0,71.75391515005673,8.0,3.0,0.0,20.0,350.0,17.0,1.0,2.0,9.0,199.6340033513533
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Medium,270.0,116.6994655197422,13.0,4.5,0.0,30.0,470.0,27.0,2.0,1.0,12.0,291.8144807163394
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Large,390.0,179.6232360373019,20.0,7.0,0.0,40.0,680.0,35.0,2.0,2.0,18.0,414.72178386965425
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Personal Pan,150.0,44.78658492824544,5.0,2.0,0.0,15.0,330.0,18.0,1.0,3.0,8.0,168.9071775630246
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Medium,240.0,80.74302522399383,9.0,3.5,0.0,20.0,480.0,29.0,2.0,2.0,12.0,261.0876549280107
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Large,350.0,134.6776856676164,15.0,5.0,0.0,30.0,690.0,38.0,2.0,3.0,17.0,373.75268281854926
Pizza Hut,Pan Pizza Slices Meat Lover’s® Personal Pan,210.0,107.7103554458051,12.0,4.5,0.0,25.0,460.0,18.0,1.0,2.0,9.0,230.36082913968198
Pizza Hut,Pan Pizza Slices Meat Lover’s® Medium,320.0,152.6559058154906,17.0,6.0,0.0,35.0,640.0,28.0,2.0,1.0,13.0,343.0258570302206
Pizza Hut,Pan Pizza Slices Meat Lover’s® Large,470.0,242.54700655486155,27.0,10.0,0.0,50.0,940.0,37.0,2.0,2.0,19.0,496.6599859718641
Pizza Hut,Pan Pizza Slices Pepperoni Personal Pan,150.0,62.76480507611963,7.0,2.5,0.0,15.0,310.0,17.0,1.0,2.0,6.0,168.9071775630246
Pizza Hut,Pan Pizza Slices Pepperoni Medium,250.0,98.72124537186802,11.0,4.5,0.0,25.0,470.0,28.0,2.0,1.0,10.0,271.3299301907869
